coder_id,coder,jobset,unit_id,unit_status,variable,value,time_question,time_answer,field
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,survey,DONE,opleiding,MBO,2024-10-17T18:26:18.505Z,2024-10-17T18:26:19.835Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,survey,DONE,politiek_int,Enigszins geinteresseerd,2024-10-17T18:26:20.138Z,2024-10-17T18:26:24.667Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,survey,DONE,politiek_pos,4. midden,2024-10-17T18:26:26.286Z,2024-10-17T18:26:29.053Z,
16403,7lkguFRx_T_76vG1VanNeQ**,set_66,s2622,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:26:19.962Z,2024-10-17T18:26:23.540Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2963,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:26:09.541Z,2024-10-17T18:26:30.989Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2850,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-17T18:26:12.684Z,2024-10-17T18:26:34.924Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3086,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:26:13.525Z,2024-10-17T18:26:18.001Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2890,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:13.577Z,2024-10-17T18:26:18.799Z,
16403,7lkguFRx_T_76vG1VanNeQ**,set_66,s2623,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:26:26.648Z,2024-10-17T18:26:37.228Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,intro,DONE,intro,confirmed,2024-10-17T18:26:17.684Z,2024-10-17T18:26:25.591Z,
16402,7lkguFRx_T8s4Bzm-8jcrw**,set_65,s2598,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:26:18.945Z,2024-10-17T18:26:32.801Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2939,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:20.891Z,2024-10-17T18:26:21.619Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3087,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:26:20.603Z,2024-10-17T18:26:25.595Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2891,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:26:21.236Z,2024-10-17T18:26:28.647Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2940,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:24.477Z,2024-10-17T18:26:28.027Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,survey,DONE,geslacht,Vrouw,2024-10-17T18:26:26.876Z,2024-10-17T18:26:28.740Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,survey,DONE,leeftijd.jaar,54,2024-10-17T18:26:29.135Z,2024-10-17T18:26:34.143Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,survey,DONE,opleiding,MBO,2024-10-17T18:26:35.360Z,2024-10-17T18:26:38.573Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,survey,DONE,politiek_int,Enigszins geinteresseerd,2024-10-17T18:26:38.798Z,2024-10-17T18:26:48.505Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,survey,DONE,politiek_pos,4. midden,2024-10-17T18:26:50.845Z,2024-10-17T18:26:55.851Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3088,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:27.460Z,2024-10-17T18:26:32.523Z,
16403,7lkguFRx_T_76vG1VanNeQ**,set_66,s2624,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:39.631Z,2024-10-17T18:26:50.917Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2941,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:30.827Z,2024-10-17T18:26:32.803Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,training_intro,DONE,continue,confirmed,2024-10-17T18:26:30.596Z,2024-10-17T18:26:45.441Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,training1,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:30.999Z,2024-10-17T18:26:38.843Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2892,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:31.485Z,2024-10-17T18:26:37.435Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2964,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:32.763Z,2024-10-17T18:26:41.059Z,
16402,7lkguFRx_T8s4Bzm-8jcrw**,set_65,s2599,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:26:34.636Z,2024-10-17T18:26:39.812Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3089,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:34.103Z,2024-10-17T18:26:38.999Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2942,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:35.632Z,2024-10-17T18:26:37.243Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2851,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:26:38.479Z,2024-10-17T18:26:58.414Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2943,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:40.154Z,2024-10-17T18:27:03.043Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2893,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:40.268Z,2024-10-17T18:27:04.715Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3090,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:40.556Z,2024-10-17T18:26:44.994Z,
16402,7lkguFRx_T8s4Bzm-8jcrw**,set_65,s2600,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:42.499Z,2024-10-17T18:26:45.445Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,training2,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:26:42.264Z,2024-10-17T18:26:51.853Z,
16403,7lkguFRx_T_76vG1VanNeQ**,set_66,s2625,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:26:53.128Z,2024-10-17T18:27:02.524Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2965,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:42.798Z,2024-10-17T18:26:47.198Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,training1,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:46.591Z,2024-10-17T18:26:57.838Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3091,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:26:46.591Z,2024-10-17T18:26:51.934Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2966,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:26:49.598Z,2024-10-17T18:26:56.096Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3092,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:26:53.560Z,2024-10-17T18:26:58.459Z,
16403,7lkguFRx_T_76vG1VanNeQ**,set_66,s2626,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:04.627Z,2024-10-17T18:27:13.124Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,s3041,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:26:55.267Z,2024-10-17T18:27:03.070Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,training_intro,DONE,continue,confirmed,2024-10-17T18:26:57.801Z,2024-10-17T18:27:16.416Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2967,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:26:57.810Z,2024-10-17T18:27:04.970Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2852,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:00.987Z,2024-10-17T18:27:07.756Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3093,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:27:00.031Z,2024-10-17T18:27:05.274Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,training2,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:00.300Z,2024-10-17T18:27:07.274Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2944,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:05.693Z,2024-10-17T18:27:08.179Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,s3042,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:06.577Z,2024-10-17T18:27:37.666Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3094,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:06.754Z,2024-10-17T18:27:10.741Z,
16403,7lkguFRx_T_76vG1VanNeQ**,set_66,s2627,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:17.433Z,2024-10-17T18:29:14.481Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2894,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:07.189Z,2024-10-17T18:27:12.043Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2968,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:07.014Z,2024-10-17T18:27:18.233Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2853,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:11.313Z,2024-10-17T18:27:17.922Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3121,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:09.203Z,2024-10-17T18:27:14.817Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2945,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:11.711Z,2024-10-17T18:27:13.059Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3095,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:12.727Z,2024-10-17T18:27:15.017Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2895,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:14.723Z,2024-10-17T18:27:18.915Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2946,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:16.005Z,2024-10-17T18:27:18.011Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,training1,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:17.469Z,2024-10-17T18:27:27.652Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3096,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:16.622Z,2024-10-17T18:27:18.979Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3122,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:16.779Z,2024-10-17T18:27:24.312Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2854,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:20.115Z,2024-10-17T18:27:27.178Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2947,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:20.693Z,2024-10-17T18:27:25.291Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3097,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:20.192Z,2024-10-17T18:27:24.959Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2969,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:20.165Z,2024-10-17T18:27:26.483Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2896,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:21.402Z,2024-10-17T18:27:38.739Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3123,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:26.409Z,2024-10-17T18:27:30.546Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3098,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:26.418Z,2024-10-17T18:27:29.526Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2855,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:29.380Z,2024-10-17T18:27:37.308Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2948,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-17T18:27:28.163Z,2024-10-17T18:27:30.307Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2970,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:28.275Z,2024-10-17T18:27:35.554Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,training2,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:29.901Z,2024-10-17T18:27:42.363Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3099,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:30.944Z,2024-10-17T18:27:33.599Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3124,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:32.043Z,2024-10-17T18:27:34.232Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2949,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:33.293Z,2024-10-17T18:27:34.163Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3100,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:34.931Z,2024-10-17T18:27:43.679Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3125,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:35.827Z,2024-10-17T18:27:41.238Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2950,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:36.877Z,2024-10-17T18:27:37.923Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2856,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:39.941Z,2024-10-17T18:27:53.025Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2971,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:37.527Z,2024-10-17T18:27:49.658Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2951,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:40.482Z,2024-10-17T18:27:50.219Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,s3043,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:40.867Z,2024-10-17T18:27:56.515Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2897,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:41.008Z,2024-10-17T18:27:49.875Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3126,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:27:42.791Z,2024-10-17T18:27:44.403Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3161,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:45.059Z,2024-10-17T18:27:50.012Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3101,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:45.501Z,2024-10-17T18:27:48.654Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3127,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:46.270Z,2024-10-17T18:27:50.543Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3102,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:49.965Z,2024-10-17T18:27:54.397Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3162,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:52.142Z,2024-10-17T18:28:03.807Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2972,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:51.556Z,2024-10-17T18:28:13.048Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3128,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:52.526Z,2024-10-17T18:27:55.657Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2898,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:52.332Z,2024-10-17T18:28:09.115Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2952,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:53.520Z,2024-10-17T18:27:55.259Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2857,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:27:55.416Z,2024-10-17T18:28:02.834Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3103,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:27:56.041Z,2024-10-17T18:28:00.995Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3129,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:57.327Z,2024-10-17T18:28:00.488Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2953,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:27:59.307Z,2024-10-17T18:28:11.411Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,s3044,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:27:59.747Z,2024-10-17T18:28:06.628Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3130,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:01.836Z,2024-10-17T18:28:10.627Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2858,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:04.678Z,2024-10-17T18:28:09.179Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3104,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:28:03.002Z,2024-10-17T18:28:06.984Z,
16418,7lkguFRx_T8lB41CcTpbKQ**,set_81,intro,DONE,intro,confirmed,2024-10-17T18:28:04.773Z,2024-10-17T18:28:19.196Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3163,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:06.285Z,2024-10-17T18:28:10.326Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3105,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:08.528Z,2024-10-17T18:28:13.216Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2859,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:11.231Z,2024-10-17T18:28:29.820Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,s3045,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-17T18:28:10.799Z,2024-10-17T18:28:35.517Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3164,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:28:12.306Z,2024-10-17T18:28:21.698Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2899,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:11.400Z,2024-10-17T18:28:18.354Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3131,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:12.384Z,2024-10-17T18:28:18.459Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2954,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:14.778Z,2024-10-17T18:28:22.131Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3106,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:14.976Z,2024-10-17T18:28:17.992Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2973,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:15.219Z,2024-10-17T18:28:25.901Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3107,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:19.382Z,2024-10-17T18:28:24.109Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3132,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:20.266Z,2024-10-17T18:28:25.784Z,
16418,7lkguFRx_T8lB41CcTpbKQ**,set_81,survey,DONE,geslacht,Vrouw,2024-10-17T18:28:20.748Z,2024-10-17T18:28:22.744Z,
16418,7lkguFRx_T8lB41CcTpbKQ**,set_81,survey,DONE,leeftijd.jaar,85,2024-10-17T18:28:23.359Z,2024-10-17T18:28:27.959Z,
16418,7lkguFRx_T8lB41CcTpbKQ**,set_81,survey,DONE,opleiding,MBO,2024-10-17T18:28:30.117Z,2024-10-17T18:28:32.927Z,
16418,7lkguFRx_T8lB41CcTpbKQ**,set_81,survey,DONE,politiek_int,Wel geinteresseerd,2024-10-17T18:28:33.281Z,2024-10-17T18:28:44.012Z,
16418,7lkguFRx_T8lB41CcTpbKQ**,set_81,survey,DONE,politiek_pos,5. rechts,2024-10-17T18:28:45.921Z,2024-10-17T18:28:54.280Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2900,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:28:20.996Z,2024-10-17T18:28:29.466Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3165,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:24.100Z,2024-10-17T18:28:31.221Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2955,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:24.947Z,2024-10-17T18:28:26.027Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3108,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:25.739Z,2024-10-17T18:28:30.578Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3133,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:27.640Z,2024-10-17T18:28:33.237Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2956,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:29.017Z,2024-10-17T18:28:30.242Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2974,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:27.708Z,2024-10-17T18:28:40.919Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2860,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:28:32.566Z,2024-10-17T18:28:45.606Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2901,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:31.757Z,2024-10-17T18:28:36.706Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3109,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:28:32.084Z,2024-10-17T18:28:34.874Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2957,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:33.088Z,2024-10-17T18:28:34.602Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3166,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:33.284Z,2024-10-17T18:28:40.728Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3134,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:35.117Z,2024-10-17T18:28:40.300Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3110,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:36.383Z,2024-10-17T18:28:45.405Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2958,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:37.492Z,2024-10-17T18:28:38.754Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2902,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:28:39.298Z,2024-10-17T18:28:46.786Z,
16414,7lkguFRx_T8tIt4yMqTDJQ**,set_77,s3046,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:40.696Z,2024-10-17T18:28:49.920Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2959,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:41.452Z,2024-10-17T18:28:42.162Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3135,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:42.181Z,2024-10-17T18:28:44.940Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3167,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-17T18:28:44.163Z,2024-10-17T18:28:49.442Z,
16412,7lkguFRx_T9oT46lX01kPg**,set_75,s2975,DONE,fact_opinion,4. Gedeeltelijk feitelijk,2024-10-17T18:28:42.734Z,2024-10-17T18:28:52.889Z,
16411,7lkguFRx_T8_ZijF_w1U_Q**,set_74,s2960,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:45.285Z,2024-10-17T18:28:46.643Z,
16409,7lkguFRx_T_B_vypUsoa1g**,set_72,s2861,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:48.255Z,2024-10-17T18:28:55.848Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3136,DONE,fact_opinion,5. Overwegend feitelijk,2024-10-17T18:28:46.588Z,2024-10-17T18:28:49.620Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3111,DONE,fact_opinion,1. Absoluut een mening,2024-10-17T18:28:47.011Z,2024-10-17T18:28:49.173Z,
16410,7lkguFRx_T8XyGnvcHDtzQ**,set_73,s2903,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:49.344Z,2024-10-17T18:28:52.906Z,
16417,7lkguFRx_T_FQlJR7D-TPA**,set_80,s3168,DONE,fact_opinion,6. Absoluut feitelijk,2024-10-17T18:28:51.235Z,2024-10-17T18:28:56.903Z,
16415,7lkguFRx_T94Wv2Dy0RsWA**,set_78,s3112,DONE,fact_opinion,3. Gedeeltelijk een mening,2024-10-17T18:28:50.651Z,2024-10-17T18:28:55.884Z,
16416,7lkguFRx_T97i2iyWrkfpw**,set_79,s3137,DONE,fact_opinion,2. Overwegend een mening,2024-10-17T18:28:51.605Z,2024-10-17T18:28:55.311Z,
16419,7lkguFRx_T8McXEdM48z2w**,set_82,intro,DONE,intro,confirmed,2024-10-17T18:28:53.798Z,2024-10-17T18:28:55.337Z,
